"GSM1512142"	"GSM1512143"	"GSM1512144"	"GSM1512145"	"GSM1512146"	"GSM1512147"	"GSM1512148"	"GSM1512149"	"GSM1512150"	"GSM1512151"	"GSM1512152"	"GSM1512154"	"GSM1512177"	"GSM1512178"	"GSM1512179"	"GSM1512180"	"GSM1512181"	"GSM1512182"	"GSM1512183"	"GSM1512184"	"GSM1512191"	"GSM1512192"	"GSM1512296"	"GSM1512297"	"GSM1512298"	"GSM1512299"	"GSM1512312"	"GSM1512313"	"GSM1512314"	"GSM1512367"	"GSM1512368"	"GSM1512369"	"GSM1512370"	"GSM1512371"	"GSM1512372"	"GSM1512373"	"GSM1512374"	"GSM1512439"	"GSM1512441"	"GSM1512442"	"GSM1512443"	"GSM1512444"	"GSM1512463"	"GSM1512464"	"GSM1512465"	"GSM1512466"	"GSM1512478"	"GSM1512480"	"GSM1512481"	"GSM1512493"	"GSM1512502"	"GSM1512503"	"GSM1512510"	"GSM1512511"	"GSM1512512"	"GSM1512513"	"GSM1512514"	"GSM1512515"	"GSM1512516"	"GSM1512520"	"GSM1512521"	"GSM1512522"	"GSM1512523"	"GSM1512524"	"GSM1512528"	"GSM1512529"	"GSM1512536"	"GSM1512537"	"GSM1512539"	"GSM1512541"	"GSM1512582"	"GSM1512583"	"GSM1512585"	"GSM1512659"	"GSM1512660"	"GSM1512661"	"GSM1512662"	"GSM1512663"	"GSM1512664"	"GSM1512665"	"GSM1512666"	"GSM1512667"	"GSM1512668"	"GSM1512696"	"GSM1512697"	"GSM1512698"	"GSM1512709"	"GSM1512710"	"GSM1512711"	"GSM1512761"	"GSM1512762"	"GSM1512763"	"GSM1512764"	"GSM1512765"	"GSM1512766"	"GSM1512767"	"GSM1512768"	"GSM1512780"	"GSM1512781"	"GSM1512782"	"GSM1512783"	"GSM1512784"	"GSM1512785"	"GSM1512786"	"GSM1512787"	"GSM1512791"	"GSM1512792"	"GSM1512793"	"GSM1512794"	"GSM1512795"	"GSM1512796"	"GSM1512797"	"GSM1512798"	"GSM1512799"	"GSM1512800"	"GSM1512801"	"GSM1512802"	"GSM1512803"	"GSM1512804"	"GSM1512805"	"GSM1512806"	"GSM1512807"	"GSM1512808"	"GSM1512809"	"GSM1512810"	"GSM1512811"	"GSM1512812"	"GSM1512813"	"GSM1512814"	"GSM1512815"	"GSM1512816"	"GSM1512817"	"GSM1512818"	"GSM1512819"	"GSM1512820"	"GSM1512821"	"GSM1512822"	"GSM1512823"	"GSM1512824"	"GSM1512825"	"GSM1512826"	"GSM1512827"	"GSM1512828"	"GSM1512829"	"GSM1512830"	"GSM1512831"	"GSM1512832"	"GSM1512837"	"GSM1512840"	"GSM1512847"	"GSM1512849"	"GSM1512850"	"GSM1512860"	"GSM1512861"	"GSM1512868"	"GSM1512869"
"hsa-miR-635"	64.70900858	118.0612488	130.32102	153.9840324	152.8817922	141.0903241	201.6108198	168.0278837	179.1151096	138.6792183	76.41491897	111.6422784	83.65514776	92.64561487	86.15085796	24.35009533	108.992612	168.5181125	122.2011439	192.7333174	83.04003813	143.5879409	44.34628217	95.51596759	147.2969495	117.0545758	20.00595806	63.00834128	113.7476168	1	12.84103908	12.55505243	4.160390848	24.35009533	1	23.67469018	93.99833174	59.5	34.55600572	508.4323165	65.54218303	172.9101525	11.8948999	36.61987607	119.6382269	72.26668255	95.82530982	77.34199237	96.71806482	99.63798856	83.35009533	110.2094852	147.2969495	121.6968541	43.38203051	115.3965682	101.2409438	182.9132507	124.1627741	89.5107245	156.5197807	125.5855577	127.6448999	166.936368	42.80958055	94.65753098	171.1546711	90.98450906	86.15085796	131.7893232	70.75714967	132.9176597	95.18040991	143.5879409	241.0765014	203.1317922	161.0760248	153.3048141	91.36201144	158.2318875	126.8753575	65.94399428	110.7690658	103.5402765	11.16754051	51.86582459	107.814347	135.2700191	52.3443756	146.9935653	127.6448999	136.1746902	121.4520972	69.56744519	172.3138704	152.0505243	41.42445186	34.46258341	61.48736892	78.20972355	120.3877502	100.0345567	29.61177312	142.5092946	2.539799809	119.6382269	124.6689704	119.4158723	118.7535748	134.0893708	125.8703527	175.3336511	119.6382269	109.7785987	147.9895138	121.4520972	139.6794566	85.73331745	170.5903241	60.47044805	100.4139657	71.95376549	373.3941849	95.18040991	51.86582459	216.8524786	124.1627741	71.23093422	57.59318398	130.9158723	1	131.7893232	80.28789323	85.73331745	122.2011439	1	267.979266	223.6699237	80.80529075	1253.570543	942.8064824	116.3601049	23.07793136	69.56744519	141.0903241	90.34771211	54.99451859	93.43636797	97.35438513	67.99213537	34.29003813	116.1275024	83.65514776	89.78145853	100.0345567	41.87440419
"hsa-miR-636"	639.4840324	205.0741182	201.6108198	153.9840324	125.5855577	202.371306	184.8057674	176.5810296	193.457817	183.5674452	118.4883222	179.8105338	208.82102	162.9830791	226.3124404	81.20900858	96.15157293	113.0493327	68.55695901	104.8641563	149.0955672	233.3400858	283.0533842	120.9030029	157.4196854	213.9330315	130.9158723	161.0760248	169.5171592	129.1165396	152.8817922	103.3245949	34.98117255	36.28813155	33.10128694	77.60319352	135.5869876	190.4988084	137.9506673	71.58555767	109.599142	122.4606768	97.06124881	97.06124881	84.83484271	24.15181125	100.7271211	148.378694	182.9132507	216.8524786	71.81625357	31.49523356	147.2969495	18.45114395	22.59699714	95.98212583	8.397759771	32.28908484	27.45781697	177.7790753	30.53122021	33.5664919	65.05243089	133.1908961	172.9101525	154.4206387	87.73522402	113.0493327	69.68541468	103.3245949	197.2828885	111.1768351	159.1684938	102.5505243	51.7628694	68.35057197	96.15157293	105.8048141	67.99213537	66.14037178	184.8057674	178.4196854	200.750715	133.7990944	108.992612	206.9459009	167.4821258	207.8834604	192.7333174	62.2221163	107.4418494	73.21234509	93.13179218	171.7342707	279.0104862	173.5064347	155.6465682	141.8191134	152.4587703	131.2249762	161.5586273	179.1151096	196.4697331	142.5092946	156.0831745	158.2318875	145.4337464	97.49165872	101.8303146	153.3048141	132.9176597	74.53265014	105.2473785	146.9935653	147.9895138	132.9176597	110.5788847	139.3574833	170.5903241	153.3048141	161.0760248	98.98212583	93.27097235	69.29242135	95.51596759	115.3965682	90.55171592	113.7476168	159.1684938	111.6422784	60.47044805	108.992612	104.0486177	136.1746902	122.2011439	132.9176597	113.5302669	361.4892755	743.32245	66.86725453	132.9176597	903.6929218	81.77383222	211.7959962	96.32102002	84.31911344	14.30910391	112.5664919	79.25476644	190.4988084	131.5340801	69.56744519	136.4590086	103.5402765	147.6003337	143.9192088
"hsa-miR-637"	4.05171592	1	15.57221163	14.92159199	16.76858913	64.59056244	1	31.90014299	44.54647283	10.43303146	1	1	4.984985701	15.39871306	1	1	1	1	1	1	17.76429933	77.45638704	1	1	46.02025739	48.18612965	6.656101049	121.6968541	27.66372736	159.6720686	251.0748332	103.3245949	106.4506673	58.49022879	50.73331745	34.14180172	45.37202097	28.87940896	3.229980934	1	28.95591039	3.0107245	20.75333651	36.61987607	1	87.88965682	1	1	29.61177312	35.164204	10.66754051	1	1	1	36.37583413	1	1.413012393	40.38060057	1	6.942087703	1	1	1	22.40252622	42.80958055	46.42016206	1	1	11.61320305	19.58651096	1	40.5407531	29.89394662	34.46258341	11.26096282	1	12.93255481	5.790514776	13.7028122	1	1	112.7857483	58.08555767	75.35748332	34.29003813	16.12035272	25.63632031	8.670400381	98.64656816	1	11.61320305	1	30.92945663	1	42.72378456	54.62106768	53.27669209	48.56363203	26.99261201	32.1556244	51.34723546	1	57.79551954	130.9158723	47.11272641	15.76858913	11.26096282	1	1	30.07125834	1	1	15.18303146	76.55600572	24.25095329	32.84389895	4.05171592	3.0107245	65.41015253	127.6448999	68.11415634	80.80529075	93.27097235	105.2473785	12.26120114	45.5664919	177.7790753	88.04599619	43.71377502	39.33531935	90.14370829	42.55409914	31.90014299	85.73331745	26.65490944	91.36201144	49.4549571	44.63989514	22.95019066	1	47.40443279	42.72378456	269.7962345	45.78384175	36.12797903	20.31482364	54.99451859	2.787654909	1	1	100.4139657	1	27.23856053	1	5.429218303	29.27025739
"hsa-miR-638"	639.4840324	646.9735462	432.778122	364.3181602	226.3124404	406.2043613	283.0533842	267.979266	725.0910391	605.486654	243.8186368	676.4053861	31.12535748	124.900143	181.6127264	197.2828885	56.02430887	17.31768351	47.11272641	68.45376549	575.0875834	174.0750715	347.221878	444.3817922	402.6530029	235.9716397	513.4010963	618.2175882	484.0035748	417.4251668	215.9218303	310.913489	124.1627741	186.2704957	475.5993804	327.8791706	341.2619161	709.5138227	137.9506673	105.8048141	734.2067445	301.6665872	562.8549809	539.8637989	62.92040038	136.743327	341.2619161	409.7557197	330.5846044	1296.8296	182.2590562	269.7962345	831.567326	1211.620591	364.3181602	611.8521211	162.0412297	956.0340801	625.1060534	461.4444709	59.97878932	49.8400858	465.9091992	618.2175882	465.9091992	301.6665872	97.20781697	168.0278837	202.371306	269.7962345	1635.165157	569.1472831	717.3024309	330.5846044	179.8105338	267.979266	106.4506673	388.7623928	91.36201144	235.9716397	194.2168732	156.0831745	325.1737369	891.514776	654.1284557	1031.882269	325.1737369	646.9735462	440.3443756	190.4988084	174.6437083	251.0748332	163.4997617	113.7476168	605.486654	646.9735462	349.9230219	692.0092946	725.0910391	518.5471878	413.5904433	421.1901811	322.9220686	618.2175882	315.8877502	503.4635367	432.778122	534.2435653	545.4840324	417.4251668	352.6241659	194.2168732	198.0960439	154.4206387	116.1275024	215.9218303	163.4997617	156.0831745	392.2266444	266.1622974	320.6704004	349.9230219	220.5038132	269.7962345	206.9459009	266.1622974	256.213775	333.2125834	539.8637989	395.6908961	333.2125834	224.9911821	293.3458055	361.4892755	370.2752622	277.1594376	162.0412297	93.60176358	1	155.6465682	198.0960439	81.20900858	50.60557674	160.1756435	243.8186368	106.9907054	134.0893708	228.5402765	587.022164	551.0233556	513.4010963	684.2073403	562.8549809	248.0691134	367.2967112	157.8257865
"hsa-miR-639"	53.9892755	42.21830315	51.34723546	35.71711153	34.64942803	64.59056244	9.05171592	45.78384175	36.12797903	53.9892755	100.2480934	104.4616301	152.4587703	75.50834128	60.60224023	5.653241182	96.15157293	113.0493327	75.50834128	63.00834128	43.23879886	1	60.87654909	59.97878932	17.42254528	1	41.7542898	49.4549571	48.7886082	1	49.09556721	45.47497617	1	1	1	1	2.667540515	48.89537655	60.22259295	60.87654909	65.54218303	59.5	83.51596759	66.99880839	39.48403241	87.88965682	62.53884652	33.50548141	46.42016206	22.3014776	22.69041945	31.49523356	27.66372736	43.71377502	64.35605338	86.72664442	122.7054337	40.38060057	1	72.26668255	94.82745472	117.0545758	95.51596759	22.40252622	76.41491897	109.7785987	112.7857483	101.4525739	69.68541468	106.029552	70.75714967	64.4721163	85.86487131	34.46258341	51.7628694	29.14227836	76.93732126	32.56744519	45.90967588	36.04980934	18.08508103	169.0083413	58.08555767	88.73999047	46.13083889	45.65800763	50.83817922	71.81625357	98.64656816	5.203288847	26.22950429	26.74857007	30.92945663	47.11272641	1	64.59056244	11.70662536	79.25476644	1	78.20972355	25.63632031	58.26906578	16.20424214	33.10128694	87.58079123	1	11.26096282	32.66658723	1	54.62106768	1	52.3443756	29.70328885	65.29051478	1	48.46258341	30.53122021	52.44923737	1.197569113	71.40824595	35.47688275	22.40252622	35.8315062	69.29242135	1	3.0107245	11.16754051	56.91444233	16.20424214	24.15181125	43.60367016	32.1556244	39.81244042	48.27383222	91.95162059	41.10271687	113.5302669	115.3965682	22.95019066	1	13.38250715	97.62893232	1	194.2168732	50.38608198	37.12607245	36.12797903	114.670877	18.6684938	51.25571973	75.20662536	96.51954242	44.54647283	53.89823642	139.6794566	143.9192088
"hsa-miR-640"	167.4821258	101.8303146	112.5664919	126.1551478	121.17755	96.88965682	116.1275024	109.9940419	81.48355577	94.15276454	83.18422307	81.77383222	195.7228313	211.7959962	92.36344137	40.10033365	108.992612	118.2747855	156.9697331	99.63798856	105.0531459	201.6108198	60.87654909	120.9030029	28.52264061	65.17087703	72.8229266	49.4549571	93.99833174	129.1165396	49.09556721	154.857245	141.8191134	92.64561487	98.27287893	91.56601525	93.99833174	140.7457102	97.20781697	45.5664919	81.48355577	47.31101049	64.4721163	1	1	105.2473785	111.8901335	148.378694	62.4528122	57.90252622	71.81625357	53.89823642	1	1	7.693279314	37.37964728	1	4.269065777	27.45781697	106.2542898	91.56601525	104.0486177	106.4506673	83.97378456	52.76382269	109.7785987	94.48236416	146.5607722	134.9530505	119.2173499	25.53884652	111.1768351	38.44161106	74.11081983	37.37964728	112.5664919	96.15157293	32.56744519	91.36201144	76.93732126	126.8753575	86.15085796	46.22020972	54.42445186	131.2249762	127.4082459	126.8753575	94.99737846	84.4849857	107.2162774	133.1908961	106.9907054	121.4520972	87.45686368	66.49308866	96.15157293	117.0545758	97.06124881	1	66.59032412	25.63632031	144.7075786	57.79551954	21.17111535	76.55600572	63.44065777	81.48355577	97.49165872	86.88298379	106.6470448	82.3529552	82.78455672	93.60176358	100.2480934	116.1275024	105.6232126	130.32102	103.1089133	1	25.63632031	35.47688275	62.36677788	47.60653003	73.60533842	65.94399428	18.55981888	47.94018112	94.48236416	1	55.60653003	78.6770734	63.15490944	26.74857007	57.12607245	91.95162059	41.10271687	59.97878932	58.17731173	68.89156339	810.5091754	257.9065777	60.79623451	1	45.78384175	112.3472355	72.8229266	123.8822688	40.74285033	79.25476644	1	55.60653003	69.56744519	44.54647283	58.80243089	74.11081983	1
"hsa-miR-641"	4.05171592	1	41.42445186	35.71711153	42.32912297	43.60367016	43.23879886	45.78384175	53.17969495	44.85343184	1	28.61987607	52.98522402	32.28908484	55.36344137	64.02216397	66.77740705	65.54218303	33.44447092	57.4978551	69.68541468	119.6382269	95.51596759	71.70090562	68.89156339	48.18612965	1	15.76858913	27.66372736	20.31482364	81.77383222	45.47497617	106.4506673	122.7054337	98.27287893	77.60319352	45.37202097	115.5912774	80.05862726	45.5664919	81.48355577	133.7990944	90.14370829	87.18612965	50.60557674	24.15181125	47.00786463	51.164204	156.0831745	99.63798856	59.36630124	77.60319352	147.2969495	167.4821258	96.51954242	95.98212583	86.15085796	24.56744519	103.5402765	127.4082459	87.45686368	65.17087703	85.12082936	22.40252622	115.5912774	119.4158723	109.4196854	57.68851287	69.68541468	63.73617731	112.1186845	52.23951382	38.44161106	79.9420877	76.55600572	101.4525739	76.93732126	94.15276454	35.47688275	66.14037178	81.92588179	45.47497617	97.06124881	1	1	3.540753098	67.24475691	78.37964728	30.6093899	76.81720686	89.36582459	99.21854147	110.7690658	124.6689704	72.58674929	77.34199237	89.22092469	48.56363203	43.93446139	43.49285033	51.34723546	84.31911344	57.79551954	68.23236416	61.93493804	85.86487131	81.48355577	32.66658723	43.82387989	92.81911344	109.2061487	82.78455672	105.2473785	76.55600572	132.0445663	121.4520972	84.15324118	94.15276454	23.55648236	41.63417541	35.47688275	90.34771211	82.21544328	111.1768351	114.4361296	86.15085796	38.87059104	152.0505243	128.1846997	124.4158723	114.4361296	63.15490944	91.95162059	48.27383222	79.8014776	25.92397521	85.36820782	44.63989514	50.20638704	318.2790753	13.38250715	1.527407054	23.07793136	83.04003813	90.6813632	41.87440419	81.92588179	52.98522402	1	20.00595806	2.148951382	69.56744519	55.24094376	49.64561487	39.72259295	94.99737846
"hsa-miR-643"	18.19947569	48.46258341	60.22259295	97.49165872	34.64942803	64.59056244	91.15800763	71.81625357	74.38751192	75.20662536	76.41491897	65.17087703	66.04313632	69.29242135	95.36344137	89.07769304	57.99404194	74.24237369	60.69923737	32.76572927	22.82030505	57.23474738	1	7.069828408	28.52264061	48.18612965	52.54456625	1.298617731	1	41.42445186	12.84103908	57.4978551	66.86725453	67.24475691	33.10128694	23.67469018	21.48641563	28.87940896	3.229980934	28.80290753	19.04837941	24.25095329	3.443517636	55.75905624	29.50500477	1	9.238560534	1	1	7.474022879	59.36630124	1	11.98975214	1	36.37583413	29.14227836	1	72.58674929	42.87821735	89.5107245	1	33.5664919	34.37631077	22.40252622	5.92778837	35.25762631	53.27669209	22.95019066	1	27.23856053	1	44.45305052	12.84103908	20.40252622	1	1	24.56744519	32.56744519	45.90967588	23.20567207	81.92588179	45.47497617	35.71711153	226.3124404	60.69923737	119.4158723	55.36344137	51.96877979	70.27621544	21.58174452	1	1	11.80004766	36.04980934	60.22259295	1	1	48.56363203	61.48736892	20.75333651	38.57316492	44.54647283	44.23951382	68.23236416	61.93493804	51.96877979	45.37202097	16.12035272	1	30.07125834	44.45305052	28.52264061	29.70328885	12.35676835	24.25095329	15.64847474	4.05171592	1	11.98975214	16.20424214	35.47688275	106.9907054	51.86582459	17.64585319	1	54.99451859	47.94018112	56.91444233	50.83817922	39.33531935	114.4361296	73.21234509	80.28789323	68.7242612	40.5407531	41.10271687	85.36820782	74.86820782	153.9840324	1	1	147.9895138	23.07793136	57.12607245	68.89156339	60.69923737	25.07745472	23.76453765	9.346758818	6.558865586	193.457817	39.17945663	1	1	49.18898951	18.19947569
"hsa-miR-644"	1	1.622735939	2.148951382	25.07745472	25.82888465	1	1	1	27.35104862	10.43303146	1	1	1	1	1	1	12.26120114	1	1	1	1	1	60.87654909	59.97878932	37.29766444	1	6.656101049	75.78670162	27.66372736	86.88298379	35.97163966	103.3245949	170.0259771	50.60557674	333.2125834	177.1384652	85.4849857	81.48355577	112.3472355	34.55600572	48.67612011	122.4606768	64.4721163	55.75905624	170.0259771	143.9192088	47.00786463	86.42874166	156.0831745	46.42016206	106.9907054	77.60319352	57.23474738	55.84103908	104.8641563	128.4878456	1	1	35.164204	1	1	1.413012393	6.007864633	22.40252622	109.2061487	46.42016206	1	7.35772164	5.92778837	30.76382269	22.11177312	1	68.89156339	74.11081983	102.7318875	4.269065777	24.56744519	56.58269781	25.46067684	1	126.8753575	101.664204	82.3529552	54.42445186	52.98522402	88.73999047	14.38179218	37.58555767	60.10653003	1	1	7.35772164	5.541229743	25.38250715	16.28813155	77.34199237	53.27669209	344.241897	137.578408	59.74237369	94.30719733	44.54647283	29.61177312	130.9158723	31.32149666	1	1	63.3014776	17.0107245	30.07125834	1	74.53265014	15.18303146	79.9420877	38.07554814	1	4.05171592	10.22521449	149.5090562	83.04003813	110.9592469	33.3529552	58.7113918	95.18040991	38.07554814	37.58555767	29.14227836	71.23093422	128.1846997	55.60653003	43.60367016	32.1556244	31.90014299	68.7242612	79.8014776	25.92397521	113.5302669	140.0402765	639.4840324	119.0188275	132.9176597	147.9895138	50.60557674	33.3529552	30.6093899	95.82530982	14.30910391	23.76453765	35.90157293	67.99213537	23.85438513	1	27.23856053	1	20.84103908	48.27383222
"hsa-miR-645"	53.9892755	48.46258341	1	56.58269781	16.76858913	12.45591039	1	1	18.32530982	1	118.4883222	143.256673	92.99261201	113.5302669	52.63989514	44.63989514	66.77740705	74.24237369	75.50834128	94.65753098	92.99261201	77.45638704	11.61320305	47.60653003	80.80529075	77.8948999	30.8400858	75.78670162	27.66372736	10.43303146	3.0107245	33.5664919	12.55505243	42.94685415	8.021687321	105.2473785	1	81.48355577	70.12559581	6.164204004	81.48355577	13.50071497	30.07125834	1	39.48403241	1	32.02216397	23.43827455	96.71806482	22.3014776	71.81625357	65.29051478	11.98975214	63.57983794	64.35605338	46.22020972	56.12559581	56.91444233	124.1627741	89.5107245	46.62082936	1.413012393	41.87440419	22.40252622	1	35.25762631	45.90967588	44.0450429	56.69709247	52.44923737	62.36677788	94.99737846	12.84103908	20.40252622	23.76453765	1	58.6008103	45.08984747	25.46067684	40.74285033	33.1813632	1	12.65228789	88.73999047	108.992612	22.20662536	29.61177312	37.58555767	17.52740705	5.203288847	32.66658723	43.49285033	11.80004766	25.38250715	3.540753098	28.1470448	41.42445186	62.92040038	61.48736892	43.49285033	38.57316492	1	81.20900858	33.10128694	31.32149666	1	11.26096282	63.3014776	43.82387989	62.36677788	44.45305052	43.71377502	1	2.053622498	52.54456625	7.693279314	38.44161106	3.0107245	37.29766444	16.20424214	20.40252622	52.3443756	110.3941849	69.29242135	65.94399428	18.55981888	11.16754051	1	86.72664442	72.48403241	78.6770734	63.15490944	12.65228789	57.12607245	79.8014776	25.92397521	1	58.17731173	50.20638704	20.31482364	13.38250715	60.79623451	1	1	45.47497617	90.34771211	1	50.60557674	9.346758818	20.00595806	34.29003813	69.56744519	65.75953289	24.35009533	26.07673975	18.19947569
"hsa-miR-646"	725.0910391	388.7623928	189.7457102	192.0088179	283.0533842	170.5903241	184.8057674	267.979266	234.6558627	183.5674452	283.0533842	352.6241659	448.4192088	264.5064347	523.6932793	234.6558627	498.4080076	534.2435653	1015.585081	865.7018589	352.6241659	484.0035748	95.51596759	168.0278837	103.1089133	164.5274071	130.9158723	103.1089133	203.1317922	159.6720686	64.13107722	22.69041945	34.98117255	30.44542421	1	1	67.13036225	134.0893708	277.1594376	325.1737369	186.2704957	180.9663966	148.378694	36.61987607	50.60557674	38.00881792	373.3941849	264.5064347	115.2018589	191.2538132	289.164204	100.5798379	88.04599619	63.57983794	36.37583413	152.0505243	72.58674929	74.53265014	219.3119638	338.5512393	349.9230219	790.8204242	599.2515491	293.3458055	154.4206387	180.3884652	915.8710677	1253.570543	631.9945186	376.5131077	159.6720686	193.457817	159.1684938	262.850572	129.6189228	203.1317922	631.9945186	185.5381316	654.1284557	243.8186368	194.2168732	197.2828885	52.76382269	148.7371306	218.0822212	111.8901335	229.7044805	248.0691134	269.7962345	107.2162774	185.5381316	151.6422784	194.2168732	144.7075786	206.0100095	166.0145377	53.27669209	228.5402765	100.2480934	82.67326025	149.0955672	165.0383699	69.20090562	68.23236416	61.93493804	140.7457102	145.4337464	174.0750715	165.5264538	199.8906101	168.5181125	206.9459009	242.4475691	109.7785987	169.0083413	235.9716397	327.8791706	219.3119638	96.88965682	60.47044805	51.86582459	80.80529075	23.32197331	21.29909438	1	37.58555767	124.1627741	48.89537655	23.07793136	100.5798379	147.9895138	83.65514776	115.2018589	136.1746902	122.2011439	116.5927073	85.36820782	44.63989514	50.20638704	135.2700191	77.8948999	131.5340801	50.60557674	97.35438513	352.6241659	854.1147521	668.8443756	232.1043851	152.0505243	34.29003813	392.2266444	392.2266444	264.5064347	220.5038132	421.1901811	172.9101525
"hsa-miR-647"	132.3444948	60.79623451	60.22259295	35.71711153	76.55600572	64.59056244	65.75953289	45.78384175	53.17969495	10.43303146	10.02693041	48.04885605	92.99261201	57.68851287	58.08555767	11.26096282	81.62869399	97.62893232	82.07793136	57.4978551	83.04003813	21.17111535	60.87654909	59.97878932	46.02025739	48.18612965	41.7542898	134.9530505	48.7886082	20.31482364	81.77383222	57.4978551	66.86725453	50.60557674	85.4849857	13.38250715	21.48641563	71.58555767	121.4520972	129.9699714	100.2480934	93.13179218	71.12607245	17.22998093	73.86677788	143.9192088	62.53884652	86.42874166	62.4528122	112.7857483	124.6689704	88.73999047	88.04599619	102.3691611	187.6618208	29.14227836	277.1594376	159.6720686	67.35915157	127.4082459	102.5505243	86.72664442	95.51596759	22.40252622	64.13107722	64.93398475	137.1608675	128.4878456	98.45972355	88.54551954	79.10795996	28.1470448	68.89156339	55.60653003	37.37964728	54.31720686	76.93732126	94.15276454	108.0011916	56.25881792	70.50166826	1	24.35009533	54.42445186	34.29003813	51.86582459	84.6599142	29.99308866	52.3443756	1	58.08555767	43.49285033	54.42445186	47.11272641	8.929694948	21.29909438	32.84389895	20.53408008	1	66.59032412	25.63632031	1.838179218	92.50452812	1	31.32149666	39.25738799	81.48355577	75.03741659	30.76382269	112.5664919	73.45638704	129.6189228	113.5302669	1	38.07554814	105.6232126	38.44161106	57.01739752	1.197569113	1	13.61892278	1	35.8315062	10.12225929	25.07745472	63.87917064	29.14227836	8.021687321	33.50548141	24.15181125	43.60367016	63.15490944	1	77.60319352	40.5407531	1	1	74.86820782	63.73617731	1	24.45877026	17.64585319	127.1418017	1	90.6813632	113.5302669	72.26668255	83.79432793	60.33865586	143.5879409	65.94399428	143.9192088	27.23856053	63.00834128	74.11081983	67.13036225
"hsa-miR-648"	64.70900858	36.80719733	65.94399428	56.58269781	82.89585319	23.55648236	91.15800763	65.67421354	44.54647283	75.20662536	26.31720686	48.04885605	45.78384175	57.68851287	34.73522402	1	56.02430887	37.0364633	33.44447092	21.04313632	83.04003813	77.45638704	27.45781697	71.70090562	1	33.01167779	20.00595806	33.3529552	1	41.42445186	64.13107722	124.900143	57.01739752	142.164204	60.69923737	105.2473785	85.4849857	38.93922784	60.22259295	40.01835081	65.54218303	47.31101049	64.4721163	130.9158723	19.32102002	54.71043851	9.238560534	13.78670162	29.61177312	46.42016206	22.69041945	7.197569113	88.04599619	111.6422784	56.81148713	136.1746902	26.85915157	2.280505243	1	57.01739752	40.74285033	23.20567207	48.67612011	22.40252622	19.39537655	74.53265014	43.60367016	60.87654909	51.34723546	30.76382269	16.36630124	4.160390848	68.89156339	55.60653003	51.7628694	29.14227836	42.39966635	56.58269781	45.90967588	53.60653003	18.08508103	35.8315062	1	31.5793613	1.298617731	9.346758818	67.24475691	54.71043851	30.6093899	49.09556721	37.48260248	34.64942803	24.25095329	5.541229743	54.71043851	33.01167779	103.1089133	1	61.48736892	43.49285033	51.34723546	58.26906578	3.229980934	45.37202097	2.539799809	39.25738799	54.71043851	75.03741659	43.82387989	46.42016206	22.69041945	11.16754051	29.70328885	141.0903241	12.07769304	68.7242612	69.88918017	15.76858913	1.197569113	71.40824595	83.51596759	11.80004766	11.16754051	39.33531935	38.07554814	1	29.14227836	56.91444233	33.50548141	1	1	1	26.74857007	15.3014776	1	25.92397521	39.05934223	44.63989514	1	12.16563394	1	35.60271687	1	1	55.24094376	139.03551	111.8901335	16.44447092	79.25476644	1	65.94399428	46.71091516	1	28.87940896	20.84103908	76.41491897
